timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700552014689,983,Home Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,288513,1534,17,17,null,0,2,43
1700552014690,851,/-37,200,OK,Thread Group 1-17,text,true,,11204,448,17,17,https://www.tab66aud.com/,851,0,43
1700552015542,132,/js/app.js-39,200,OK,Thread Group 1-17,text,true,,277309,1086,17,17,https://www.tab66aud.com/js/app.js,79,0,0
1700552015280,466,Click On Login Button,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-16,,true,,78744,2340,18,18,null,0,2,0
1700552015280,427,/login-113,200,OK,Thread Group 1-16,text,true,,8167,1217,18,18,https://www.tab66aud.com/login,427,0,0
1700552015709,39,/css/app.css-114,200,OK,Thread Group 1-16,text,true,,70577,1123,18,18,https://www.tab66aud.com/css/app.css?time=1700064991,36,0,0
1700552015347,435,Click On Login Button,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-14,,true,,78734,2340,18,18,null,0,1,0
1700552015347,398,/login-113,200,OK,Thread Group 1-14,text,true,,8159,1217,18,18,https://www.tab66aud.com/login,398,0,0
1700552015746,37,/css/app.css-114,200,OK,Thread Group 1-14,text,true,,70575,1123,18,18,https://www.tab66aud.com/css/app.css?time=1700064991,34,0,0
1700552009313,6472,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,94808,5018,18,18,null,0,1,0
1700552009313,5683,/logout-400,200,OK,Thread Group 1-4,text,true,,13076,2680,17,17,https://www.tab66aud.com,2348,0,0
1700552009313,2348,/logout-400-0,302,Found,Thread Group 1-4,text,true,,1905,1377,17,17,https://www.tab66aud.com/logout,2348,0,0
1700552011661,3335,/logout-400-1,200,OK,Thread Group 1-4,text,true,,11171,1303,17,17,https://www.tab66aud.com,3335,0,0
1700552014997,745,/-403,200,OK,Thread Group 1-4,text,true,,11158,1220,18,18,https://www.tab66aud.com/,745,0,0
1700552015742,44,/css/app.css-412,200,OK,Thread Group 1-4,text,true,,70574,1118,18,18,https://www.tab66aud.com/css/app.css?time=1700065324,41,0,0
1700552015391,428,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,8185,1217,18,18,null,0,1,0
1700552015391,428,/login-113,200,OK,Thread Group 1-2,text,true,,8185,1217,18,18,https://www.tab66aud.com/login,428,0,0
1700552006505,9406,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,94782,5018,18,18,null,0,0,0
1700552006505,6993,/logout-400,200,OK,Thread Group 1-3,text,true,,13053,2680,15,15,https://www.tab66aud.com,2359,0,0
1700552006505,2359,/logout-400-0,302,Found,Thread Group 1-3,text,true,,1905,1377,15,15,https://www.tab66aud.com/logout,2359,0,0
1700552008864,4634,/logout-400-1,200,OK,Thread Group 1-3,text,true,,11148,1303,15,15,https://www.tab66aud.com,4634,0,0
1700552013498,2365,/-403,200,OK,Thread Group 1-3,text,true,,11149,1220,18,18,https://www.tab66aud.com/,2365,0,0
1700552015863,48,/css/app.css-412,200,OK,Thread Group 1-3,text,true,,70580,1118,18,18,https://www.tab66aud.com/css/app.css?time=1700065324,44,0,0
1700552015674,442,Click On Login Button,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-17,,true,,78764,2340,18,18,null,0,1,0
1700552015674,400,/login-113,200,OK,Thread Group 1-17,text,true,,8191,1217,18,18,https://www.tab66aud.com/login,400,0,0
1700552016075,42,/css/app.css-114,200,OK,Thread Group 1-17,text,true,,70573,1123,18,18,https://www.tab66aud.com/css/app.css?time=1700064991,38,0,0
1700552014408,1803,Log Out,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,,94819,5018,18,18,null,0,0,0
1700552014408,1088,/logout-400,200,OK,Thread Group 1-5,text,true,,13098,2680,17,17,https://www.tab66aud.com,405,0,0
1700552014408,406,/logout-400-0,302,Found,Thread Group 1-5,text,true,,1903,1377,17,17,https://www.tab66aud.com/logout,405,0,0
1700552014814,682,/logout-400-1,200,OK,Thread Group 1-5,text,true,,11195,1303,17,17,https://www.tab66aud.com,682,0,0
1700552015496,658,/-403,200,OK,Thread Group 1-5,text,true,,11149,1220,18,18,https://www.tab66aud.com/,658,0,0
1700552016154,57,/css/app.css-412,200,OK,Thread Group 1-5,text,true,,70572,1118,18,18,https://www.tab66aud.com/css/app.css?time=1700065324,51,0,0
1700552011441,4782,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-6,,true,,16337,5272,18,18,null,0,11,0
1700552011441,2565,/games/play-204,200,OK,Thread Group 1-6,text,true,,2046,1348,16,16,https://www.tab66aud.com/games/play,2565,0,0
1700552014013,1183,/games/play-223,200,OK,Thread Group 1-6,text,true,,2045,1348,17,17,https://www.tab66aud.com/games/play,1183,0,0
1700552015197,474,/games/10-227,200,OK,Thread Group 1-6,text,true,,10197,1228,17,17,https://www.tab66aud.com/games/10,474,0,0
1700552015674,560,/games/play-262,200,OK,Thread Group 1-6,text,true,,2049,1348,18,18,https://www.tab66aud.com/games/play,560,0,0
1700552008913,7347,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-8,,true,,94310,6154,18,18,null,0,3,0
1700552008913,2410,/login-141,200,OK,Thread Group 1-8,text,true,,1587,1371,13,13,https://www.tab66aud.com/login,2410,0,0
1700552011323,4415,/login-144,200,OK,Thread Group 1-8,text,true,,12045,2437,18,18,https://www.tab66aud.com/deposits,2344,0,0
1700552011323,2345,/login-144-0,302,Found,Thread Group 1-8,text,true,,1950,1217,18,18,https://www.tab66aud.com/login,2344,0,0
1700552013668,2070,/login-144-1,200,OK,Thread Group 1-8,text,true,,10095,1220,18,18,https://www.tab66aud.com/deposits,2070,0,0
1700552015738,480,/deposits-145,200,OK,Thread Group 1-8,text,true,,10099,1220,18,18,https://www.tab66aud.com/deposits,479,0,0
1700552016220,42,/css/app.css-146,200,OK,Thread Group 1-8,text,true,,70579,1126,18,18,https://www.tab66aud.com/css/app.css?time=1700065048,37,0,0
1700552015567,758,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,11145,1169,18,18,null,0,1,0
1700552015567,758,/-37,200,OK,Thread Group 1-1,text,true,,11145,1169,18,18,https://www.tab66aud.com/,758,0,0
1700552013956,2414,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-9,,true,,94356,6154,18,18,null,0,0,0
1700552013956,1154,/login-141,200,OK,Thread Group 1-9,text,true,,1593,1371,17,17,https://www.tab66aud.com/login,1154,0,0
1700552015110,813,/login-144,200,OK,Thread Group 1-9,text,true,,12041,2437,18,18,https://www.tab66aud.com/deposits,396,0,0
1700552015110,396,/login-144-0,302,Found,Thread Group 1-9,text,true,,1950,1217,18,18,https://www.tab66aud.com/login,396,0,0
1700552015507,416,/login-144-1,200,OK,Thread Group 1-9,text,true,,10091,1220,18,18,https://www.tab66aud.com/deposits,416,0,0
1700552015923,410,/deposits-145,200,OK,Thread Group 1-9,text,true,,10143,1220,18,18,https://www.tab66aud.com/deposits,409,0,0
1700552016333,37,/css/app.css-146,200,OK,Thread Group 1-9,text,true,,70579,1126,18,18,https://www.tab66aud.com/css/app.css?time=1700065048,33,0,0
1700552015689,817,Home Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,288488,1534,18,18,null,0,0,37
1700552015689,750,/-37,200,OK,Thread Group 1-18,text,true,,11181,448,18,18,https://www.tab66aud.com/,749,0,37
1700552016439,67,/js/app.js-39,200,OK,Thread Group 1-18,text,true,,277307,1086,18,18,https://www.tab66aud.com/js/app.js,38,0,0
1700552015788,718,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,11194,1169,18,18,null,0,1,0
1700552015788,718,/-37,200,OK,Thread Group 1-4,text,true,,11194,1169,18,18,https://www.tab66aud.com/,718,0,0
1700552015913,2720,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,11151,1169,20,20,null,0,1,0
1700552015913,2720,/-37,200,OK,Thread Group 1-3,text,true,,11151,1169,20,20,https://www.tab66aud.com/,2719,0,0
1700552016326,2381,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,8169,1217,20,20,null,0,1,0
1700552016326,2381,/login-113,200,OK,Thread Group 1-1,text,true,,8169,1217,20,20,https://www.tab66aud.com/login,2381,0,0
1700552016263,2486,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,,80845,2354,20,20,null,0,0,0
1700552016263,2444,/games/10-171,200,OK,Thread Group 1-8,text,true,,10262,1228,20,20,https://www.tab66aud.com/games/10,2443,0,0
1700552018708,42,/css/app.css-173,200,OK,Thread Group 1-8,text,true,,70583,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,39,0,0
1700552014953,3821,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-10,,true,,94376,6155,20,20,null,0,3,0
1700552014954,474,/login-141,200,OK,Thread Group 1-10,text,true,,1587,1372,17,17,https://www.tab66aud.com/login,474,0,0
1700552015429,885,/login-144,200,OK,Thread Group 1-10,text,true,,12108,2437,18,18,https://www.tab66aud.com/deposits,402,0,0
1700552015429,402,/login-144-0,302,Found,Thread Group 1-10,text,true,,1948,1217,18,18,https://www.tab66aud.com/login,402,0,0
1700552015831,483,/login-144-1,200,OK,Thread Group 1-10,text,true,,10160,1220,18,18,https://www.tab66aud.com/deposits,483,0,0
1700552016314,2424,/deposits-145,200,OK,Thread Group 1-10,text,true,,10108,1220,20,20,https://www.tab66aud.com/deposits,2423,0,0
1700552018740,38,/css/app.css-146,200,OK,Thread Group 1-10,text,true,,70573,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,35,0,0
1700552014085,4692,Select a Game,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-7,,true,,16401,5272,20,20,null,0,1,0
1700552014085,1240,/games/play-204,200,OK,Thread Group 1-7,text,true,,2047,1348,17,17,https://www.tab66aud.com/games/play,1240,0,0
1700552015325,493,/games/play-223,200,OK,Thread Group 1-7,text,true,,2047,1348,18,18,https://www.tab66aud.com/games/play,493,0,0
1700552015818,486,/games/10-227,200,OK,Thread Group 1-7,text,true,,10255,1228,18,18,https://www.tab66aud.com/games/10,486,0,0
1700552016305,2473,/games/play-262,200,OK,Thread Group 1-7,text,true,,2052,1348,20,20,https://www.tab66aud.com/games/play,2473,0,0
1700552016507,2367,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,8160,1217,20,20,null,0,1,0
1700552016507,2367,/login-113,200,OK,Thread Group 1-4,text,true,,8160,1217,20,20,https://www.tab66aud.com/login,2366,0,0
1700552016370,2520,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-9,,true,,80832,2354,20,20,null,0,0,0
1700552016370,2460,/games/10-171,200,OK,Thread Group 1-9,text,true,,10257,1228,20,20,https://www.tab66aud.com/games/10,2460,0,0
1700552018831,60,/css/app.css-173,200,OK,Thread Group 1-9,text,true,,70575,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,58,0,0
1700552016507,2401,Click On Login Button,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-18,,true,,78742,2340,20,20,null,0,1,0
1700552016507,2362,/login-113,200,OK,Thread Group 1-18,text,true,,8161,1217,20,20,https://www.tab66aud.com/login,2362,0,0
1700552018871,39,/css/app.css-114,200,OK,Thread Group 1-18,text,true,,70581,1123,20,20,https://www.tab66aud.com/css/app.css?time=1700064991,36,0,0
1700552016212,4655,Home Page,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,11207,1169,20,20,null,0,0,0
1700552016212,4655,/-37,200,OK,Thread Group 1-5,text,true,,11207,1169,20,20,https://www.tab66aud.com/,4655,0,0
1700552018635,2384,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,8163,1217,20,20,null,0,1,0
1700552018635,2384,/login-113,200,OK,Thread Group 1-3,text,true,,8163,1217,20,20,https://www.tab66aud.com/login,2384,0,0
1700552015215,5963,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-12,,true,,94479,6155,20,20,null,0,2,0
1700552015215,491,/login-141,200,OK,Thread Group 1-12,text,true,,1587,1372,18,18,https://www.tab66aud.com/login,491,0,0
1700552015706,2978,/login-144,200,OK,Thread Group 1-12,text,true,,12101,2437,20,20,https://www.tab66aud.com/deposits,562,0,0
1700552015706,562,/login-144-0,302,Found,Thread Group 1-12,text,true,,1954,1217,20,20,https://www.tab66aud.com/login,562,0,0
1700552016268,2416,/login-144-1,200,OK,Thread Group 1-12,text,true,,10147,1220,20,20,https://www.tab66aud.com/deposits,2416,0,0
1700552018685,2372,/deposits-145,200,OK,Thread Group 1-12,text,true,,10206,1220,20,20,https://www.tab66aud.com/deposits,2372,0,0
1700552021059,122,/css/app.css-146,200,OK,Thread Group 1-12,text,true,,70585,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,117,0,0
1700552018778,2465,Select and Click On Pragmatic,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-10,,true,,80797,2354,20,20,null,0,0,0
1700552018778,2424,/games/10-171,200,OK,Thread Group 1-10,text,true,,10216,1228,20,20,https://www.tab66aud.com/games/10,2424,0,0
1700552021202,41,/css/app.css-173,200,OK,Thread Group 1-10,text,true,,70581,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065084,37,0,0
1700552016692,4861,Home Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-19,,true,,288448,1534,20,20,null,0,1,40
1700552016693,4789,/-37,200,OK,Thread Group 1-19,text,true,,11145,448,20,20,https://www.tab66aud.com/,4788,0,40
1700552021483,72,/js/app.js-39,200,OK,Thread Group 1-19,text,true,,277303,1086,20,20,https://www.tab66aud.com/js/app.js,51,0,0
1700552017690,4854,Home Page,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-20,,true,,288452,1534,20,20,null,0,2,36
1700552017692,4757,/-37,200,OK,Thread Group 1-20,text,true,,11147,448,20,20,https://www.tab66aud.com/,4757,0,36
1700552022448,97,/js/app.js-39,200,OK,Thread Group 1-20,text,true,,277305,1086,20,20,https://www.tab66aud.com/js/app.js,53,0,0
1700552020868,2367,Click On Login Button,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8161,1217,20,20,null,0,1,0
1700552020868,2367,/login-113,200,OK,Thread Group 1-5,text,true,,8161,1217,20,20,https://www.tab66aud.com/login,2367,0,0
1700552015563,7767,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-11,,true,,94414,6155,20,20,null,0,0,0
1700552015563,553,/login-141,200,OK,Thread Group 1-11,text,true,,1593,1372,18,18,https://www.tab66aud.com/login,553,0,0
1700552016116,4800,/login-144,200,OK,Thread Group 1-11,text,true,,12099,2437,20,20,https://www.tab66aud.com/deposits,2392,0,0
1700552016116,2394,/login-144-0,302,Found,Thread Group 1-11,text,true,,1944,1217,20,20,https://www.tab66aud.com/login,2392,0,0
1700552018511,2405,/login-144-1,200,OK,Thread Group 1-11,text,true,,10155,1220,20,20,https://www.tab66aud.com/deposits,2405,0,0
1700552020917,2378,/deposits-145,200,OK,Thread Group 1-11,text,true,,10149,1220,20,20,https://www.tab66aud.com/deposits,2378,0,0
1700552023294,36,/css/app.css-146,200,OK,Thread Group 1-11,text,true,,70573,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,35,0,0
1700552015674,7724,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-13,,true,,94411,6155,20,20,null,0,2,0
1700552015674,472,/login-141,200,OK,Thread Group 1-13,text,true,,1584,1372,18,18,https://www.tab66aud.com/login,472,0,0
1700552016147,4816,/login-144,200,OK,Thread Group 1-13,text,true,,12101,2437,20,20,https://www.tab66aud.com/deposits,2404,0,0
1700552016147,2404,/login-144-0,302,Found,Thread Group 1-13,text,true,,1952,1217,20,20,https://www.tab66aud.com/login,2404,0,0
1700552018552,2411,/login-144-1,200,OK,Thread Group 1-13,text,true,,10149,1220,20,20,https://www.tab66aud.com/deposits,2411,0,0
1700552020964,2401,/deposits-145,200,OK,Thread Group 1-13,text,true,,10145,1220,20,20,https://www.tab66aud.com/deposits,2401,0,0
1700552023365,35,/css/app.css-146,200,OK,Thread Group 1-13,text,true,,70581,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,34,0,0
1700552015820,7620,Login,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,23831,5029,20,20,null,0,1,0
1700552015820,462,/login-141,200,OK,Thread Group 1-2,text,true,,1588,1372,18,18,https://www.tab66aud.com/login,462,0,0
1700552016284,4742,/login-144,200,OK,Thread Group 1-2,text,true,,12092,2437,20,20,https://www.tab66aud.com/deposits,2351,0,0
1700552016284,2351,/login-144-0,302,Found,Thread Group 1-2,text,true,,1940,1217,20,20,https://www.tab66aud.com/login,2351,0,0
1700552018637,2389,/login-144-1,200,OK,Thread Group 1-2,text,true,,10152,1220,20,20,https://www.tab66aud.com/deposits,2389,0,0
1700552021026,2416,/deposits-145,200,OK,Thread Group 1-2,text,true,,10151,1220,20,20,https://www.tab66aud.com/deposits,2416,0,0
1700552015609,7867,Login,200,"Number of samples in transaction : 4, number of failing samples : 0",Thread Group 1-15,,true,,94410,6155,20,20,null,0,1,0
1700552015609,495,/login-141,200,OK,Thread Group 1-15,text,true,,1591,1372,18,18,https://www.tab66aud.com/login,495,0,0
1700552016104,4942,/login-144,200,OK,Thread Group 1-15,text,true,,12094,2437,20,20,https://www.tab66aud.com/deposits,2441,0,0
1700552016104,2442,/login-144-0,302,Found,Thread Group 1-15,text,true,,1946,1217,20,20,https://www.tab66aud.com/login,2441,0,0
1700552018547,2499,/login-144-1,200,OK,Thread Group 1-15,text,true,,10148,1220,20,20,https://www.tab66aud.com/deposits,2499,0,0
1700552021047,2386,/deposits-145,200,OK,Thread Group 1-15,text,true,,10148,1220,20,20,https://www.tab66aud.com/deposits,2386,0,0
1700552023433,44,/css/app.css-146,200,OK,Thread Group 1-15,text,true,,70577,1126,20,20,https://www.tab66aud.com/css/app.css?time=1700065048,43,0,0
